object_id,x,y
L1_central_grade_3_1,0.484,0.35
L1_central_grade_3_1,0.483,0.35
L1_central_grade_3_1,0.482,0.35
L1_central_grade_3_1,0.482,0.351
L1_central_grade_3_1,0.481,0.351
L1_central_grade_3_1,0.48,0.351
L1_central_grade_3_1,0.48,0.352
L1_central_grade_3_1,0.48,0.353
L1_central_grade_3_1,0.479,0.353
L1_central_grade_3_1,0.479,0.354
L1_central_grade_3_1,0.479,0.355
L1_central_grade_3_1,0.479,0.37
L1_central_grade_3_1,0.46,0.37
L1_central_grade_3_1,0.459,0.37
L1_central_grade_3_1,0.458,0.37
L1_central_grade_3_1,0.458,0.371
L1_central_grade_3_1,0.457,0.371
L1_central_grade_3_1,0.456,0.371
L1_central_grade_3_1,0.456,0.372
L1_central_grade_3_1,0.456,0.373
L1_central_grade_3_1,0.455,0.373
L1_central_grade_3_1,0.455,0.374
L1_central_grade_3_1,0.455,0.375
L1_central_grade_3_1,0.455,0.389
L1_central_grade_3_1,0.455,0.39
L1_central_grade_3_1,0.455,0.391
L1_central_grade_3_1,0.456,0.391
L1_central_grade_3_1,0.456,0.392
L1_central_grade_3_1,0.456,0.393
L1_central_grade_3_1,0.457,0.393
L1_central_grade_3_1,0.458,0.393
L1_central_grade_3_1,0.458,0.394
L1_central_grade_3_1,0.459,0.394
L1_central_grade_3_1,0.46,0.394
L1_central_grade_3_1,0.479,0.394
L1_central_grade_3_1,0.479,0.411
L1_central_grade_3_1,0.479,0.412
L1_central_grade_3_1,0.479,0.413
L1_central_grade_3_1,0.48,0.413
L1_central_grade_3_1,0.48,0.414
L1_central_grade_3_1,0.48,0.415
L1_central_grade_3_1,0.481,0.415
L1_central_grade_3_1,0.482,0.415
L1_central_grade_3_1,0.482,0.416
L1_central_grade_3_1,0.483,0.416
L1_central_grade_3_1,0.484,0.416
L1_central_grade_4_1,0.484,0.416
L1_central_grade_4_1,0.516,0.416
L1_central_grade_4_1,0.517,0.416
L1_central_grade_4_1,0.518,0.416
L1_central_grade_4_1,0.518,0.415
L1_central_grade_4_1,0.519,0.415
L1_central_grade_4_1,0.52,0.415
L1_central_grade_4_1,0.52,0.414
L1_central_grade_4_1,0.52,0.413
L1_central_grade_4_1,0.521,0.413
L1_central_grade_4_1,0.521,0.412
L1_central_grade_4_1,0.521,0.411
L1_central_grade_4_1,0.521,0.394
L1_central_grade_4_1,0.54,0.394
L1_central_grade_4_1,0.541,0.394
L1_central_grade_4_1,0.542,0.394
L1_central_grade_4_1,0.542,0.393
L1_central_grade_4_1,0.543,0.393
L1_central_grade_4_1,0.544,0.393
L1_central_grade_4_1,0.544,0.392
L1_central_grade_4_1,0.544,0.391
L1_central_grade_4_1,0.545,0.391
L1_central_grade_4_1,0.545,0.39
L1_central_grade_4_1,0.545,0.389
L1_central_grade_4_1,0.545,0.375
L1_central_grade_4_1,0.545,0.374
L1_central_grade_4_1,0.545,0.373
L1_central_grade_4_1,0.544,0.373
L1_central_grade_4_1,0.544,0.372
L1_central_grade_4_1,0.544,0.371
L1_central_grade_4_1,0.543,0.371
L1_central_grade_4_1,0.542,0.371
L1_central_grade_4_1,0.542,0.37
L1_central_grade_4_1,0.541,0.37
L1_central_grade_4_1,0.54,0.37
L1_central_grade_4_1,0.521,0.37
L1_central_grade_4_1,0.521,0.355
L1_central_grade_4_1,0.521,0.354
L1_central_grade_4_1,0.521,0.353
L1_central_grade_4_1,0.52,0.353
L1_central_grade_4_1,0.52,0.352
L1_central_grade_4_1,0.52,0.351
L1_central_grade_4_1,0.519,0.351
L1_central_grade_4_1,0.518,0.351
L1_central_grade_4_1,0.518,0.35
L1_central_grade_4_1,0.517,0.35
L1_central_grade_4_1,0.516,0.35
L1_central_grade_4_1,0.484,0.35
L1_central_grade_4_1,0.483,0.35
L1_central_grade_4_1,0.482,0.35
L1_central_grade_4_1,0.482,0.351
L1_central_grade_4_1,0.481,0.351
L1_central_grade_4_1,0.48,0.351
L1_central_grade_4_1,0.48,0.352
L1_central_grade_4_1,0.48,0.353
L1_central_grade_4_1,0.479,0.353
L1_central_grade_4_1,0.479,0.354
L1_central_grade_4_1,0.479,0.355
L1_central_grade_4_1,0.479,0.37
L1_central_grade_4_1,0.46,0.37
L1_central_grade_4_1,0.459,0.37
L1_central_grade_4_1,0.458,0.37
L1_central_grade_4_1,0.458,0.371
L1_central_grade_4_1,0.457,0.371
L1_central_grade_4_1,0.456,0.371
L1_central_grade_4_1,0.456,0.372
L1_central_grade_4_1,0.456,0.373
L1_central_grade_4_1,0.455,0.373
L1_central_grade_4_1,0.455,0.374
L1_central_grade_4_1,0.455,0.375
L1_central_grade_4_1,0.455,0.389
L1_central_grade_4_1,0.455,0.39
L1_central_grade_4_1,0.455,0.391
L1_central_grade_4_1,0.456,0.391
L1_central_grade_4_1,0.456,0.392
L1_central_grade_4_1,0.456,0.393
L1_central_grade_4_1,0.457,0.393
L1_central_grade_4_1,0.458,0.393
L1_central_grade_4_1,0.458,0.394
L1_central_grade_4_1,0.459,0.394
L1_central_grade_4_1,0.46,0.394
L1_central_grade_4_1,0.479,0.394
L1_central_grade_4_1,0.479,0.411
L1_central_grade_4_1,0.479,0.412
L1_central_grade_4_1,0.479,0.413
L1_central_grade_4_1,0.48,0.413
L1_central_grade_4_1,0.48,0.414
L1_central_grade_4_1,0.48,0.415
L1_central_grade_4_1,0.481,0.415
L1_central_grade_4_1,0.482,0.415
L1_central_grade_4_1,0.482,0.416
L1_central_grade_4_1,0.483,0.416
L1_central_grade_4_1,0.484,0.416
L1_central_grade_5_1,0.484,0.416
L1_central_grade_5_1,0.516,0.416
L1_central_grade_5_1,0.517,0.416
L1_central_grade_5_1,0.518,0.416
L1_central_grade_5_1,0.518,0.415
L1_central_grade_5_1,0.519,0.415
L1_central_grade_5_1,0.52,0.415
L1_central_grade_5_1,0.52,0.414
L1_central_grade_5_1,0.52,0.413
L1_central_grade_5_1,0.521,0.413
L1_central_grade_5_1,0.521,0.412
L1_central_grade_5_1,0.521,0.411
L1_central_grade_5_1,0.521,0.394
L1_central_grade_5_1,0.54,0.394
L1_central_grade_5_1,0.541,0.394
L1_central_grade_5_1,0.542,0.394
L1_central_grade_5_1,0.542,0.393
L1_central_grade_5_1,0.543,0.393
L1_central_grade_5_1,0.544,0.393
L1_central_grade_5_1,0.544,0.392
L1_central_grade_5_1,0.544,0.391
L1_central_grade_5_1,0.545,0.391
L1_central_grade_5_1,0.545,0.39
L1_central_grade_5_1,0.545,0.389
L1_central_grade_5_1,0.545,0.375
L1_central_grade_5_1,0.545,0.374
L1_central_grade_5_1,0.545,0.373
L1_central_grade_5_1,0.544,0.373
L1_central_grade_5_1,0.544,0.372
L1_central_grade_5_1,0.544,0.371
L1_central_grade_5_1,0.543,0.371
L1_central_grade_5_1,0.542,0.371
L1_central_grade_5_1,0.542,0.37
L1_central_grade_5_1,0.541,0.37
L1_central_grade_5_1,0.54,0.37
L1_central_grade_5_1,0.521,0.37
L1_central_grade_5_1,0.521,0.355
L1_central_grade_5_1,0.521,0.354
L1_central_grade_5_1,0.521,0.353
L1_central_grade_5_1,0.52,0.353
L1_central_grade_5_1,0.52,0.352
L1_central_grade_5_1,0.52,0.351
L1_central_grade_5_1,0.519,0.351
L1_central_grade_5_1,0.518,0.351
L1_central_grade_5_1,0.518,0.35
L1_central_grade_5_1,0.517,0.35
L1_central_grade_5_1,0.516,0.35
L1_central_grade_5_1,0.484,0.35
L1_central_grade_5_1,0.483,0.35
L1_central_grade_5_1,0.482,0.35
L1_central_grade_5_1,0.482,0.351
L1_central_grade_5_1,0.481,0.351
L1_central_grade_5_1,0.48,0.351
L1_central_grade_5_1,0.48,0.352
L1_central_grade_5_1,0.48,0.353
L1_central_grade_5_1,0.479,0.353
L1_central_grade_5_1,0.479,0.354
L1_central_grade_5_1,0.479,0.355
L1_central_grade_5_1,0.479,0.37
L1_central_grade_5_1,0.46,0.37
L1_central_grade_5_1,0.459,0.37
L1_central_grade_5_1,0.458,0.37
L1_central_grade_5_1,0.458,0.371
L1_central_grade_5_1,0.457,0.371
L1_central_grade_5_1,0.456,0.371
L1_central_grade_5_1,0.456,0.372
L1_central_grade_5_1,0.456,0.373
L1_central_grade_5_1,0.455,0.373
L1_central_grade_5_1,0.455,0.374
L1_central_grade_5_1,0.455,0.375
L1_central_grade_5_1,0.455,0.389
L1_central_grade_5_1,0.455,0.39
L1_central_grade_5_1,0.455,0.391
L1_central_grade_5_1,0.456,0.391
L1_central_grade_5_1,0.456,0.392
L1_central_grade_5_1,0.456,0.393
L1_central_grade_5_1,0.457,0.393
L1_central_grade_5_1,0.458,0.393
L1_central_grade_5_1,0.458,0.394
L1_central_grade_5_1,0.459,0.394
L1_central_grade_5_1,0.46,0.394
L1_central_grade_5_1,0.479,0.394
L1_central_grade_5_1,0.479,0.411
L1_central_grade_5_1,0.479,0.412
L1_central_grade_5_1,0.479,0.413
L1_central_grade_5_1,0.48,0.413
L1_central_grade_5_1,0.48,0.414
L1_central_grade_5_1,0.48,0.415
L1_central_grade_5_1,0.481,0.415
L1_central_grade_5_1,0.482,0.415
L1_central_grade_5_1,0.482,0.416
L1_central_grade_5_1,0.483,0.416
L1_central_grade_5_1,0.484,0.416
L1_left_grade_1_1,0.483,0.367
L1_left_grade_1_1,0.491,0.352
L1_left_grade_1_1,0.483,0.367
L1_right_grade_1_1,0.517,0.367
L1_right_grade_1_1,0.509,0.352
L1_right_grade_1_1,0.517,0.367
L2_central_grade_2_1,0.48,0.331
L2_central_grade_2_1,0.49,0.316
L2_central_grade_2_1,0.51,0.316
L2_central_grade_2_1,0.52,0.331
L2_central_grade_2_1,0.521,0.331
L2_central_grade_2_1,0.521,0.332
L2_central_grade_2_1,0.522,0.332
L2_central_grade_2_1,0.523,0.332
L2_central_grade_2_1,0.523,0.331
L2_central_grade_2_1,0.524,0.331
L2_central_grade_2_1,0.524,0.33
L2_central_grade_2_1,0.524,0.314
L2_central_grade_2_1,0.524,0.313
L2_central_grade_2_1,0.523,0.313
L2_central_grade_2_1,0.523,0.312
L2_central_grade_2_1,0.522,0.312
L2_central_grade_2_1,0.478,0.312
L2_central_grade_2_1,0.477,0.312
L2_central_grade_2_1,0.477,0.313
L2_central_grade_2_1,0.476,0.313
L2_central_grade_2_1,0.476,0.314
L2_central_grade_2_1,0.476,0.33
L2_central_grade_2_1,0.476,0.331
L2_central_grade_2_1,0.477,0.331
L2_central_grade_2_1,0.477,0.332
L2_central_grade_2_1,0.478,0.332
L2_central_grade_2_1,0.479,0.332
L2_central_grade_2_1,0.479,0.331
L2_central_grade_2_1,0.48,0.331
L2_central_grade_3_1,0.484,0.38
L2_central_grade_3_1,0.516,0.38
L2_central_grade_3_1,0.517,0.38
L2_central_grade_3_1,0.518,0.38
L2_central_grade_3_1,0.518,0.379
L2_central_grade_3_1,0.519,0.379
L2_central_grade_3_1,0.52,0.379
L2_central_grade_3_1,0.52,0.378
L2_central_grade_3_1,0.52,0.377
L2_central_grade_3_1,0.521,0.377
L2_central_grade_3_1,0.521,0.376
L2_central_grade_3_1,0.521,0.375
L2_central_grade_3_1,0.521,0.358
L2_central_grade_3_1,0.55,0.358
L2_central_grade_3_1,0.551,0.358
L2_central_grade_3_1,0.552,0.358
L2_central_grade_3_1,0.552,0.357
L2_central_grade_3_1,0.553,0.357
L2_central_grade_3_1,0.554,0.357
L2_central_grade_3_1,0.554,0.356
L2_central_grade_3_1,0.554,0.355
L2_central_grade_3_1,0.555,0.355
L2_central_grade_3_1,0.555,0.354
L2_central_grade_3_1,0.555,0.353
L2_central_grade_3_1,0.555,0.343
L2_central_grade_3_1,0.555,0.342
L2_central_grade_3_1,0.555,0.341
L2_central_grade_3_1,0.554,0.341
L2_central_grade_3_1,0.554,0.34
L2_central_grade_3_1,0.554,0.339
L2_central_grade_3_1,0.553,0.339
L2_central_grade_3_1,0.552,0.339
L2_central_grade_3_1,0.552,0.338
L2_central_grade_3_1,0.551,0.338
L2_central_grade_3_1,0.55,0.338
L2_central_grade_3_1,0.523,0.338
L2_central_grade_3_1,0.523,0.32
L2_central_grade_3_1,0.523,0.319
L2_central_grade_3_1,0.523,0.318
L2_central_grade_3_1,0.522,0.318
L2_central_grade_3_1,0.522,0.317
L2_central_grade_3_1,0.522,0.316
L2_central_grade_3_1,0.521,0.316
L2_central_grade_3_1,0.52,0.316
L2_central_grade_3_1,0.52,0.315
L2_central_grade_3_1,0.519,0.315
L2_central_grade_3_1,0.518,0.315
L2_central_grade_3_1,0.482,0.315
L2_central_grade_3_1,0.481,0.315
L2_central_grade_3_1,0.48,0.315
L2_central_grade_3_1,0.48,0.316
L2_central_grade_3_1,0.479,0.316
L2_central_grade_3_1,0.478,0.316
L2_central_grade_3_1,0.478,0.317
L2_central_grade_3_1,0.478,0.318
L2_central_grade_3_1,0.477,0.318
L2_central_grade_3_1,0.477,0.319
L2_central_grade_3_1,0.477,0.32
L2_central_grade_3_1,0.477,0.338
L2_central_grade_3_1,0.45,0.338
L2_central_grade_3_1,0.449,0.338
L2_central_grade_3_1,0.448,0.338
L2_central_grade_3_1,0.448,0.339
L2_central_grade_3_1,0.447,0.339
L2_central_grade_3_1,0.446,0.339
L2_central_grade_3_1,0.446,0.34
L2_central_grade_3_1,0.446,0.341
L2_central_grade_3_1,0.445,0.341
L2_central_grade_3_1,0.445,0.342
L2_central_grade_3_1,0.445,0.343
L2_central_grade_3_1,0.445,0.353
L2_central_grade_3_1,0.445,0.354
L2_central_grade_3_1,0.445,0.355
L2_central_grade_3_1,0.446,0.355
L2_central_grade_3_1,0.446,0.356
L2_central_grade_3_1,0.446,0.357
L2_central_grade_3_1,0.447,0.357
L2_central_grade_3_1,0.448,0.357
L2_central_grade_3_1,0.448,0.358
L2_central_grade_3_1,0.449,0.358
L2_central_grade_3_1,0.45,0.358
L2_central_grade_3_1,0.479,0.358
L2_central_grade_3_1,0.479,0.375
L2_central_grade_3_1,0.479,0.376
L2_central_grade_3_1,0.479,0.377
L2_central_grade_3_1,0.48,0.377
L2_central_grade_3_1,0.48,0.378
L2_central_grade_3_1,0.48,0.379
L2_central_grade_3_1,0.481,0.379
L2_central_grade_3_1,0.482,0.379
L2_central_grade_3_1,0.482,0.38
L2_central_grade_3_1,0.483,0.38
L2_central_grade_3_1,0.484,0.38
L2_central_grade_4_1,0.484,0.38
L2_central_grade_4_1,0.516,0.38
L2_central_grade_4_1,0.517,0.38
L2_central_grade_4_1,0.518,0.38
L2_central_grade_4_1,0.518,0.379
L2_central_grade_4_1,0.519,0.379
L2_central_grade_4_1,0.52,0.379
L2_central_grade_4_1,0.52,0.378
L2_central_grade_4_1,0.52,0.377
L2_central_grade_4_1,0.521,0.377
L2_central_grade_4_1,0.521,0.376
L2_central_grade_4_1,0.521,0.375
L2_central_grade_4_1,0.521,0.358
L2_central_grade_4_1,0.55,0.358
L2_central_grade_4_1,0.551,0.358
L2_central_grade_4_1,0.552,0.358
L2_central_grade_4_1,0.552,0.357
L2_central_grade_4_1,0.553,0.357
L2_central_grade_4_1,0.554,0.357
L2_central_grade_4_1,0.554,0.356
L2_central_grade_4_1,0.554,0.355
L2_central_grade_4_1,0.555,0.355
L2_central_grade_4_1,0.555,0.354
L2_central_grade_4_1,0.555,0.353
L2_central_grade_4_1,0.555,0.343
L2_central_grade_4_1,0.555,0.342
L2_central_grade_4_1,0.555,0.341
L2_central_grade_4_1,0.554,0.341
L2_central_grade_4_1,0.554,0.34
L2_central_grade_4_1,0.554,0.339
L2_central_grade_4_1,0.553,0.339
L2_central_grade_4_1,0.552,0.339
L2_central_grade_4_1,0.552,0.338
L2_central_grade_4_1,0.551,0.338
L2_central_grade_4_1,0.55,0.338
L2_central_grade_4_1,0.523,0.338
L2_central_grade_4_1,0.523,0.32
L2_central_grade_4_1,0.523,0.319
L2_central_grade_4_1,0.523,0.318
L2_central_grade_4_1,0.522,0.318
L2_central_grade_4_1,0.522,0.317
L2_central_grade_4_1,0.522,0.316
L2_central_grade_4_1,0.521,0.316
L2_central_grade_4_1,0.52,0.316
L2_central_grade_4_1,0.52,0.315
L2_central_grade_4_1,0.519,0.315
L2_central_grade_4_1,0.518,0.315
L2_central_grade_4_1,0.482,0.315
L2_central_grade_4_1,0.481,0.315
L2_central_grade_4_1,0.48,0.315
L2_central_grade_4_1,0.48,0.316
L2_central_grade_4_1,0.479,0.316
L2_central_grade_4_1,0.478,0.316
L2_central_grade_4_1,0.478,0.317
L2_central_grade_4_1,0.478,0.318
L2_central_grade_4_1,0.477,0.318
L2_central_grade_4_1,0.477,0.319
L2_central_grade_4_1,0.477,0.32
L2_central_grade_4_1,0.477,0.338
L2_central_grade_4_1,0.45,0.338
L2_central_grade_4_1,0.449,0.338
L2_central_grade_4_1,0.448,0.338
L2_central_grade_4_1,0.448,0.339
L2_central_grade_4_1,0.447,0.339
L2_central_grade_4_1,0.446,0.339
L2_central_grade_4_1,0.446,0.34
L2_central_grade_4_1,0.446,0.341
L2_central_grade_4_1,0.445,0.341
L2_central_grade_4_1,0.445,0.342
L2_central_grade_4_1,0.445,0.343
L2_central_grade_4_1,0.445,0.353
L2_central_grade_4_1,0.445,0.354
L2_central_grade_4_1,0.445,0.355
L2_central_grade_4_1,0.446,0.355
L2_central_grade_4_1,0.446,0.356
L2_central_grade_4_1,0.446,0.357
L2_central_grade_4_1,0.447,0.357
L2_central_grade_4_1,0.448,0.357
L2_central_grade_4_1,0.448,0.358
L2_central_grade_4_1,0.449,0.358
L2_central_grade_4_1,0.45,0.358
L2_central_grade_4_1,0.479,0.358
L2_central_grade_4_1,0.479,0.375
L2_central_grade_4_1,0.479,0.376
L2_central_grade_4_1,0.479,0.377
L2_central_grade_4_1,0.48,0.377
L2_central_grade_4_1,0.48,0.378
L2_central_grade_4_1,0.48,0.379
L2_central_grade_4_1,0.481,0.379
L2_central_grade_4_1,0.482,0.379
L2_central_grade_4_1,0.482,0.38
L2_central_grade_4_1,0.483,0.38
L2_central_grade_4_1,0.484,0.38
L2_central_grade_5_1,0.484,0.38
L2_central_grade_5_1,0.516,0.38
L2_central_grade_5_1,0.517,0.38
L2_central_grade_5_1,0.518,0.38
L2_central_grade_5_1,0.518,0.379
L2_central_grade_5_1,0.519,0.379
L2_central_grade_5_1,0.52,0.379
L2_central_grade_5_1,0.52,0.378
L2_central_grade_5_1,0.52,0.377
L2_central_grade_5_1,0.521,0.377
L2_central_grade_5_1,0.521,0.376
L2_central_grade_5_1,0.521,0.375
L2_central_grade_5_1,0.521,0.358
L2_central_grade_5_1,0.55,0.358
L2_central_grade_5_1,0.551,0.358
L2_central_grade_5_1,0.552,0.358
L2_central_grade_5_1,0.552,0.357
L2_central_grade_5_1,0.553,0.357
L2_central_grade_5_1,0.554,0.357
L2_central_grade_5_1,0.554,0.356
L2_central_grade_5_1,0.554,0.355
L2_central_grade_5_1,0.555,0.355
L2_central_grade_5_1,0.555,0.354
L2_central_grade_5_1,0.555,0.353
L2_central_grade_5_1,0.555,0.343
L2_central_grade_5_1,0.555,0.342
L2_central_grade_5_1,0.555,0.341
L2_central_grade_5_1,0.554,0.341
L2_central_grade_5_1,0.554,0.34
L2_central_grade_5_1,0.554,0.339
L2_central_grade_5_1,0.553,0.339
L2_central_grade_5_1,0.552,0.339
L2_central_grade_5_1,0.552,0.338
L2_central_grade_5_1,0.551,0.338
L2_central_grade_5_1,0.55,0.338
L2_central_grade_5_1,0.523,0.338
L2_central_grade_5_1,0.523,0.32
L2_central_grade_5_1,0.523,0.319
L2_central_grade_5_1,0.523,0.318
L2_central_grade_5_1,0.522,0.318
L2_central_grade_5_1,0.522,0.317
L2_central_grade_5_1,0.522,0.316
L2_central_grade_5_1,0.521,0.316
L2_central_grade_5_1,0.52,0.316
L2_central_grade_5_1,0.52,0.315
L2_central_grade_5_1,0.519,0.315
L2_central_grade_5_1,0.518,0.315
L2_central_grade_5_1,0.482,0.315
L2_central_grade_5_1,0.481,0.315
L2_central_grade_5_1,0.48,0.315
L2_central_grade_5_1,0.48,0.316
L2_central_grade_5_1,0.479,0.316
L2_central_grade_5_1,0.478,0.316
L2_central_grade_5_1,0.478,0.317
L2_central_grade_5_1,0.478,0.318
L2_central_grade_5_1,0.477,0.318
L2_central_grade_5_1,0.477,0.319
L2_central_grade_5_1,0.477,0.32
L2_central_grade_5_1,0.477,0.338
L2_central_grade_5_1,0.45,0.338
L2_central_grade_5_1,0.449,0.338
L2_central_grade_5_1,0.448,0.338
L2_central_grade_5_1,0.448,0.339
L2_central_grade_5_1,0.447,0.339
L2_central_grade_5_1,0.446,0.339
L2_central_grade_5_1,0.446,0.34
L2_central_grade_5_1,0.446,0.341
L2_central_grade_5_1,0.445,0.341
L2_central_grade_5_1,0.445,0.342
L2_central_grade_5_1,0.445,0.343
L2_central_grade_5_1,0.445,0.353
L2_central_grade_5_1,0.445,0.354
L2_central_grade_5_1,0.445,0.355
L2_central_grade_5_1,0.446,0.355
L2_central_grade_5_1,0.446,0.356
L2_central_grade_5_1,0.446,0.357
L2_central_grade_5_1,0.447,0.357
L2_central_grade_5_1,0.448,0.357
L2_central_grade_5_1,0.448,0.358
L2_central_grade_5_1,0.449,0.358
L2_central_grade_5_1,0.45,0.358
L2_central_grade_5_1,0.479,0.358
L2_central_grade_5_1,0.479,0.375
L2_central_grade_5_1,0.479,0.376
L2_central_grade_5_1,0.479,0.377
L2_central_grade_5_1,0.48,0.377
L2_central_grade_5_1,0.48,0.378
L2_central_grade_5_1,0.48,0.379
L2_central_grade_5_1,0.481,0.379
L2_central_grade_5_1,0.482,0.379
L2_central_grade_5_1,0.482,0.38
L2_central_grade_5_1,0.483,0.38
L2_central_grade_5_1,0.484,0.38
L2_left_grade_1_1,0.478,0.33
L2_left_grade_1_1,0.489,0.314
L2_left_grade_1_1,0.478,0.33
L2_right_grade_1_1,0.522,0.33
L2_right_grade_1_1,0.511,0.314
L2_right_grade_1_1,0.522,0.33
L3_central_grade_2_1,0.475,0.292
L3_central_grade_2_1,0.487,0.28
L3_central_grade_2_1,0.513,0.28
L3_central_grade_2_1,0.525,0.292
L3_central_grade_2_1,0.525,0.293
L3_central_grade_2_1,0.526,0.293
L3_central_grade_2_1,0.527,0.293
L3_central_grade_2_1,0.527,0.292
L3_central_grade_2_1,0.528,0.292
L3_central_grade_2_1,0.528,0.291
L3_central_grade_2_1,0.528,0.278
L3_central_grade_2_1,0.528,0.277
L3_central_grade_2_1,0.527,0.277
L3_central_grade_2_1,0.527,0.276
L3_central_grade_2_1,0.526,0.276
L3_central_grade_2_1,0.474,0.276
L3_central_grade_2_1,0.473,0.276
L3_central_grade_2_1,0.473,0.277
L3_central_grade_2_1,0.472,0.277
L3_central_grade_2_1,0.472,0.278
L3_central_grade_2_1,0.472,0.291
L3_central_grade_2_1,0.472,0.292
L3_central_grade_2_1,0.473,0.292
L3_central_grade_2_1,0.473,0.293
L3_central_grade_2_1,0.474,0.293
L3_central_grade_2_1,0.475,0.293
L3_central_grade_2_1,0.475,0.292
L3_central_grade_3_1,0.482,0.348
L3_central_grade_3_1,0.518,0.348
L3_central_grade_3_1,0.519,0.348
L3_central_grade_3_1,0.52,0.348
L3_central_grade_3_1,0.52,0.347
L3_central_grade_3_1,0.521,0.347
L3_central_grade_3_1,0.522,0.347
L3_central_grade_3_1,0.522,0.346
L3_central_grade_3_1,0.522,0.345
L3_central_grade_3_1,0.523,0.345
L3_central_grade_3_1,0.523,0.344
L3_central_grade_3_1,0.523,0.343
L3_central_grade_3_1,0.523,0.323
L3_central_grade_3_1,0.555,0.323
L3_central_grade_3_1,0.556,0.323
L3_central_grade_3_1,0.557,0.323
L3_central_grade_3_1,0.557,0.322
L3_central_grade_3_1,0.558,0.322
L3_central_grade_3_1,0.559,0.322
L3_central_grade_3_1,0.559,0.321
L3_central_grade_3_1,0.559,0.32
L3_central_grade_3_1,0.56,0.32
L3_central_grade_3_1,0.56,0.319
L3_central_grade_3_1,0.56,0.318
L3_central_grade_3_1,0.56,0.301
L3_central_grade_3_1,0.56,0.3
L3_central_grade_3_1,0.56,0.299
L3_central_grade_3_1,0.559,0.299
L3_central_grade_3_1,0.559,0.298
L3_central_grade_3_1,0.559,0.297
L3_central_grade_3_1,0.558,0.297
L3_central_grade_3_1,0.557,0.297
L3_central_grade_3_1,0.557,0.296
L3_central_grade_3_1,0.556,0.296
L3_central_grade_3_1,0.555,0.296
L3_central_grade_3_1,0.525,0.296
L3_central_grade_3_1,0.525,0.284
L3_central_grade_3_1,0.525,0.283
L3_central_grade_3_1,0.525,0.282
L3_central_grade_3_1,0.524,0.282
L3_central_grade_3_1,0.524,0.281
L3_central_grade_3_1,0.524,0.28
L3_central_grade_3_1,0.523,0.28
L3_central_grade_3_1,0.522,0.28
L3_central_grade_3_1,0.522,0.279
L3_central_grade_3_1,0.521,0.279
L3_central_grade_3_1,0.52,0.279
L3_central_grade_3_1,0.48,0.279
L3_central_grade_3_1,0.479,0.279
L3_central_grade_3_1,0.478,0.279
L3_central_grade_3_1,0.478,0.28
L3_central_grade_3_1,0.477,0.28
L3_central_grade_3_1,0.476,0.28
L3_central_grade_3_1,0.476,0.281
L3_central_grade_3_1,0.476,0.282
L3_central_grade_3_1,0.475,0.282
L3_central_grade_3_1,0.475,0.283
L3_central_grade_3_1,0.475,0.284
L3_central_grade_3_1,0.475,0.296
L3_central_grade_3_1,0.445,0.296
L3_central_grade_3_1,0.444,0.296
L3_central_grade_3_1,0.443,0.296
L3_central_grade_3_1,0.443,0.297
L3_central_grade_3_1,0.442,0.297
L3_central_grade_3_1,0.441,0.297
L3_central_grade_3_1,0.441,0.298
L3_central_grade_3_1,0.441,0.299
L3_central_grade_3_1,0.44,0.299
L3_central_grade_3_1,0.44,0.3
L3_central_grade_3_1,0.44,0.301
L3_central_grade_3_1,0.44,0.318
L3_central_grade_3_1,0.44,0.319
L3_central_grade_3_1,0.44,0.32
L3_central_grade_3_1,0.441,0.32
L3_central_grade_3_1,0.441,0.321
L3_central_grade_3_1,0.441,0.322
L3_central_grade_3_1,0.442,0.322
L3_central_grade_3_1,0.443,0.322
L3_central_grade_3_1,0.443,0.323
L3_central_grade_3_1,0.444,0.323
L3_central_grade_3_1,0.445,0.323
L3_central_grade_3_1,0.477,0.323
L3_central_grade_3_1,0.477,0.343
L3_central_grade_3_1,0.477,0.344
L3_central_grade_3_1,0.477,0.345
L3_central_grade_3_1,0.478,0.345
L3_central_grade_3_1,0.478,0.346
L3_central_grade_3_1,0.478,0.347
L3_central_grade_3_1,0.479,0.347
L3_central_grade_3_1,0.48,0.347
L3_central_grade_3_1,0.48,0.348
L3_central_grade_3_1,0.481,0.348
L3_central_grade_3_1,0.482,0.348
L3_central_grade_4_1,0.482,0.348
L3_central_grade_4_1,0.518,0.348
L3_central_grade_4_1,0.519,0.348
L3_central_grade_4_1,0.52,0.348
L3_central_grade_4_1,0.52,0.347
L3_central_grade_4_1,0.521,0.347
L3_central_grade_4_1,0.522,0.347
L3_central_grade_4_1,0.522,0.346
L3_central_grade_4_1,0.522,0.345
L3_central_grade_4_1,0.523,0.345
L3_central_grade_4_1,0.523,0.344
L3_central_grade_4_1,0.523,0.343
L3_central_grade_4_1,0.523,0.323
L3_central_grade_4_1,0.555,0.323
L3_central_grade_4_1,0.556,0.323
L3_central_grade_4_1,0.557,0.323
L3_central_grade_4_1,0.557,0.322
L3_central_grade_4_1,0.558,0.322
L3_central_grade_4_1,0.559,0.322
L3_central_grade_4_1,0.559,0.321
L3_central_grade_4_1,0.559,0.32
L3_central_grade_4_1,0.56,0.32
L3_central_grade_4_1,0.56,0.319
L3_central_grade_4_1,0.56,0.318
L3_central_grade_4_1,0.56,0.301
L3_central_grade_4_1,0.56,0.3
L3_central_grade_4_1,0.56,0.299
